Calculation1,City,County/State/ Territory,Measure Names,School,Uad Uc Ethn 6 Cat,Measure Values
NORCO HIGH SCHOOL52129,Norco,Riverside,enr,NORCO HIGH SCHOOL,Hispanic/ Latino,
NORCO HIGH SCHOOL52129,Norco,Riverside,adm,NORCO HIGH SCHOOL,Hispanic/ Latino,
NORCO HIGH SCHOOL52129,Norco,Riverside,app,NORCO HIGH SCHOOL,Hispanic/ Latino,7
NORCO HIGH SCHOOL52129,Norco,Riverside,enr,NORCO HIGH SCHOOL,All,
NORCO HIGH SCHOOL52129,Norco,Riverside,adm,NORCO HIGH SCHOOL,All,
NORCO HIGH SCHOOL52129,Norco,Riverside,app,NORCO HIGH SCHOOL,All,17
NORDHOFF HIGH SCHOOL52260,Ojai,Ventura,enr,NORDHOFF HIGH SCHOOL,White,
NORDHOFF HIGH SCHOOL52260,Ojai,Ventura,adm,NORDHOFF HIGH SCHOOL,White,
NORDHOFF HIGH SCHOOL52260,Ojai,Ventura,app,NORDHOFF HIGH SCHOOL,White,7
NORDHOFF HIGH SCHOOL52260,Ojai,Ventura,enr,NORDHOFF HIGH SCHOOL,All,
NORDHOFF HIGH SCHOOL52260,Ojai,Ventura,adm,NORDHOFF HIGH SCHOOL,All,
NORDHOFF HIGH SCHOOL52260,Ojai,Ventura,app,NORDHOFF HIGH SCHOOL,All,12
NORTE VISTA SENIOR HIGH SCHOOL52664,Riverside,Riverside,enr,NORTE VISTA SENIOR HIGH SCHOOL,Hispanic/ Latino,
NORTE VISTA SENIOR HIGH SCHOOL52664,Riverside,Riverside,adm,NORTE VISTA SENIOR HIGH SCHOOL,Hispanic/ Latino,
NORTE VISTA SENIOR HIGH SCHOOL52664,Riverside,Riverside,app,NORTE VISTA SENIOR HIGH SCHOOL,Hispanic/ Latino,17
NORTE VISTA SENIOR HIGH SCHOOL52664,Riverside,Riverside,enr,NORTE VISTA SENIOR HIGH SCHOOL,All,
NORTE VISTA SENIOR HIGH SCHOOL52664,Riverside,Riverside,adm,NORTE VISTA SENIOR HIGH SCHOOL,All,3
NORTE VISTA SENIOR HIGH SCHOOL52664,Riverside,Riverside,app,NORTE VISTA SENIOR HIGH SCHOOL,All,21
NORTH HIGH SCHOOL50220,Bakersfield,Kern,enr,NORTH HIGH SCHOOL,Hispanic/ Latino,
NORTH HIGH SCHOOL50220,Bakersfield,Kern,adm,NORTH HIGH SCHOOL,Hispanic/ Latino,
NORTH HIGH SCHOOL50220,Bakersfield,Kern,app,NORTH HIGH SCHOOL,Hispanic/ Latino,6
NORTH HIGH SCHOOL50220,Bakersfield,Kern,enr,NORTH HIGH SCHOOL,All,
NORTH HIGH SCHOOL50220,Bakersfield,Kern,adm,NORTH HIGH SCHOOL,All,
NORTH HIGH SCHOOL50220,Bakersfield,Kern,app,NORTH HIGH SCHOOL,All,11
NORTH HIGH SCHOOL53520,Torrance,Los Angeles,enr,NORTH HIGH SCHOOL,Asian,
NORTH HIGH SCHOOL53520,Torrance,Los Angeles,adm,NORTH HIGH SCHOOL,Asian,5
NORTH HIGH SCHOOL53520,Torrance,Los Angeles,app,NORTH HIGH SCHOOL,Asian,19
NORTH HIGH SCHOOL53520,Torrance,Los Angeles,enr,NORTH HIGH SCHOOL,Hispanic/ Latino,
NORTH HIGH SCHOOL53520,Torrance,Los Angeles,adm,NORTH HIGH SCHOOL,Hispanic/ Latino,
NORTH HIGH SCHOOL53520,Torrance,Los Angeles,app,NORTH HIGH SCHOOL,Hispanic/ Latino,7
NORTH HIGH SCHOOL53520,Torrance,Los Angeles,enr,NORTH HIGH SCHOOL,All,
NORTH HIGH SCHOOL53520,Torrance,Los Angeles,adm,NORTH HIGH SCHOOL,All,6
NORTH HIGH SCHOOL53520,Torrance,Los Angeles,app,NORTH HIGH SCHOOL,All,32
NORTH HOLLYWOOD HIGH SCHOOL52145,North Hollywood,Los Angeles,enr,NORTH HOLLYWOOD HIGH SCHOOL,White,
NORTH HOLLYWOOD HIGH SCHOOL52145,North Hollywood,Los Angeles,adm,NORTH HOLLYWOOD HIGH SCHOOL,White,3
NORTH HOLLYWOOD HIGH SCHOOL52145,North Hollywood,Los Angeles,app,NORTH HOLLYWOOD HIGH SCHOOL,White,19
NORTH HOLLYWOOD HIGH SCHOOL52145,North Hollywood,Los Angeles,enr,NORTH HOLLYWOOD HIGH SCHOOL,Asian,
NORTH HOLLYWOOD HIGH SCHOOL52145,North Hollywood,Los Angeles,adm,NORTH HOLLYWOOD HIGH SCHOOL,Asian,9
NORTH HOLLYWOOD HIGH SCHOOL52145,North Hollywood,Los Angeles,app,NORTH HOLLYWOOD HIGH SCHOOL,Asian,36
NORTH HOLLYWOOD HIGH SCHOOL52145,North Hollywood,Los Angeles,enr,NORTH HOLLYWOOD HIGH SCHOOL,Hispanic/ Latino,
NORTH HOLLYWOOD HIGH SCHOOL52145,North Hollywood,Los Angeles,adm,NORTH HOLLYWOOD HIGH SCHOOL,Hispanic/ Latino,5
NORTH HOLLYWOOD HIGH SCHOOL52145,North Hollywood,Los Angeles,app,NORTH HOLLYWOOD HIGH SCHOOL,Hispanic/ Latino,31
NORTH HOLLYWOOD HIGH SCHOOL52145,North Hollywood,Los Angeles,enr,NORTH HOLLYWOOD HIGH SCHOOL,All,7
NORTH HOLLYWOOD HIGH SCHOOL52145,North Hollywood,Los Angeles,adm,NORTH HOLLYWOOD HIGH SCHOOL,All,18
NORTH HOLLYWOOD HIGH SCHOOL52145,North Hollywood,Los Angeles,app,NORTH HOLLYWOOD HIGH SCHOOL,All,91
NORTH MONTEREY COUNTY HS50489,Castroville,Monterey,enr,NORTH MONTEREY COUNTY HS,Hispanic/ Latino,
NORTH MONTEREY COUNTY HS50489,Castroville,Monterey,adm,NORTH MONTEREY COUNTY HS,Hispanic/ Latino,
NORTH MONTEREY COUNTY HS50489,Castroville,Monterey,app,NORTH MONTEREY COUNTY HS,Hispanic/ Latino,19
NORTH MONTEREY COUNTY HS50489,Castroville,Monterey,enr,NORTH MONTEREY COUNTY HS,All,
NORTH MONTEREY COUNTY HS50489,Castroville,Monterey,adm,NORTH MONTEREY COUNTY HS,All,3
NORTH MONTEREY COUNTY HS50489,Castroville,Monterey,app,NORTH MONTEREY COUNTY HS,All,21
NORTH SALINAS HIGH SCHOOL52746,Salinas,Monterey,enr,NORTH SALINAS HIGH SCHOOL,Asian,3
NORTH SALINAS HIGH SCHOOL52746,Salinas,Monterey,adm,NORTH SALINAS HIGH SCHOOL,Asian,4
NORTH SALINAS HIGH SCHOOL52746,Salinas,Monterey,app,NORTH SALINAS HIGH SCHOOL,Asian,8
NORTH SALINAS HIGH SCHOOL52746,Salinas,Monterey,enr,NORTH SALINAS HIGH SCHOOL,Hispanic/ Latino,
NORTH SALINAS HIGH SCHOOL52746,Salinas,Monterey,adm,NORTH SALINAS HIGH SCHOOL,Hispanic/ Latino,
NORTH SALINAS HIGH SCHOOL52746,Salinas,Monterey,app,NORTH SALINAS HIGH SCHOOL,Hispanic/ Latino,16
NORTH SALINAS HIGH SCHOOL52746,Salinas,Monterey,enr,NORTH SALINAS HIGH SCHOOL,All,4
NORTH SALINAS HIGH SCHOOL52746,Salinas,Monterey,adm,NORTH SALINAS HIGH SCHOOL,All,6
NORTH SALINAS HIGH SCHOOL52746,Salinas,Monterey,app,NORTH SALINAS HIGH SCHOOL,All,26
NORTH TAHOE HIGH SCHOOL53537,Tahoe City,Placer,enr,NORTH TAHOE HIGH SCHOOL,White,4
NORTH TAHOE HIGH SCHOOL53537,Tahoe City,Placer,adm,NORTH TAHOE HIGH SCHOOL,White,5
NORTH TAHOE HIGH SCHOOL53537,Tahoe City,Placer,app,NORTH TAHOE HIGH SCHOOL,White,11
NORTH TAHOE HIGH SCHOOL53537,Tahoe City,Placer,enr,NORTH TAHOE HIGH SCHOOL,All,5
NORTH TAHOE HIGH SCHOOL53537,Tahoe City,Placer,adm,NORTH TAHOE HIGH SCHOOL,All,6
NORTH TAHOE HIGH SCHOOL53537,Tahoe City,Placer,app,NORTH TAHOE HIGH SCHOOL,All,14
NORTHCOAST PREP & PERF ARTS A53609,Arcata,Humboldt,enr,NORTHCOAST PREP & PERF ARTS A,White,
NORTHCOAST PREP & PERF ARTS A53609,Arcata,Humboldt,adm,NORTHCOAST PREP & PERF ARTS A,White,
NORTHCOAST PREP & PERF ARTS A53609,Arcata,Humboldt,app,NORTHCOAST PREP & PERF ARTS A,White,15
NORTHCOAST PREP & PERF ARTS A53609,Arcata,Humboldt,enr,NORTHCOAST PREP & PERF ARTS A,All,4
NORTHCOAST PREP & PERF ARTS A53609,Arcata,Humboldt,adm,NORTHCOAST PREP & PERF ARTS A,All,6
NORTHCOAST PREP & PERF ARTS A53609,Arcata,Humboldt,app,NORTHCOAST PREP & PERF ARTS A,All,20
NORTHGATE HIGH SCHOOL50666,Walnut Creek,Contra Costa,enr,NORTHGATE HIGH SCHOOL,White,
NORTHGATE HIGH SCHOOL50666,Walnut Creek,Contra Costa,adm,NORTHGATE HIGH SCHOOL,White,3
NORTHGATE HIGH SCHOOL50666,Walnut Creek,Contra Costa,app,NORTHGATE HIGH SCHOOL,White,29
NORTHGATE HIGH SCHOOL50666,Walnut Creek,Contra Costa,enr,NORTHGATE HIGH SCHOOL,Asian,3
NORTHGATE HIGH SCHOOL50666,Walnut Creek,Contra Costa,adm,NORTHGATE HIGH SCHOOL,Asian,7
NORTHGATE HIGH SCHOOL50666,Walnut Creek,Contra Costa,app,NORTHGATE HIGH SCHOOL,Asian,36
NORTHGATE HIGH SCHOOL50666,Walnut Creek,Contra Costa,enr,NORTHGATE HIGH SCHOOL,Hispanic/ Latino,
NORTHGATE HIGH SCHOOL50666,Walnut Creek,Contra Costa,adm,NORTHGATE HIGH SCHOOL,Hispanic/ Latino,
NORTHGATE HIGH SCHOOL50666,Walnut Creek,Contra Costa,app,NORTHGATE HIGH SCHOOL,Hispanic/ Latino,7
NORTHGATE HIGH SCHOOL50666,Walnut Creek,Contra Costa,enr,NORTHGATE HIGH SCHOOL,All,5
NORTHGATE HIGH SCHOOL50666,Walnut Creek,Contra Costa,adm,NORTHGATE HIGH SCHOOL,All,14
NORTHGATE HIGH SCHOOL50666,Walnut Creek,Contra Costa,app,NORTHGATE HIGH SCHOOL,All,77
NORTHRIDGE ACADEMY HIGH SCHOOL53879,Northridge,Los Angeles,enr,NORTHRIDGE ACADEMY HIGH SCHOOL,All,
NORTHRIDGE ACADEMY HIGH SCHOOL53879,Northridge,Los Angeles,adm,NORTHRIDGE ACADEMY HIGH SCHOOL,All,
NORTHRIDGE ACADEMY HIGH SCHOOL53879,Northridge,Los Angeles,app,NORTHRIDGE ACADEMY HIGH SCHOOL,All,8
NORTHVIEW HIGH SCHOOL50703,Covina,Los Angeles,enr,NORTHVIEW HIGH SCHOOL,Asian,
NORTHVIEW HIGH SCHOOL50703,Covina,Los Angeles,adm,NORTHVIEW HIGH SCHOOL,Asian,
NORTHVIEW HIGH SCHOOL50703,Covina,Los Angeles,app,NORTHVIEW HIGH SCHOOL,Asian,5
NORTHVIEW HIGH SCHOOL50703,Covina,Los Angeles,enr,NORTHVIEW HIGH SCHOOL,Hispanic/ Latino,
NORTHVIEW HIGH SCHOOL50703,Covina,Los Angeles,adm,NORTHVIEW HIGH SCHOOL,Hispanic/ Latino,3
NORTHVIEW HIGH SCHOOL50703,Covina,Los Angeles,app,NORTHVIEW HIGH SCHOOL,Hispanic/ Latino,16
NORTHVIEW HIGH SCHOOL50703,Covina,Los Angeles,enr,NORTHVIEW HIGH SCHOOL,All,
NORTHVIEW HIGH SCHOOL50703,Covina,Los Angeles,adm,NORTHVIEW HIGH SCHOOL,All,4
NORTHVIEW HIGH SCHOOL50703,Covina,Los Angeles,app,NORTHVIEW HIGH SCHOOL,All,22
NORTHWOOD HIGH SCHOOL51283,Irvine,Orange,enr,NORTHWOOD HIGH SCHOOL,Domestic Unknown,3
NORTHWOOD HIGH SCHOOL51283,Irvine,Orange,adm,NORTHWOOD HIGH SCHOOL,Domestic Unknown,5
NORTHWOOD HIGH SCHOOL51283,Irvine,Orange,app,NORTHWOOD HIGH SCHOOL,Domestic Unknown,11
NORTHWOOD HIGH SCHOOL51283,Irvine,Orange,enr,NORTHWOOD HIGH SCHOOL,White,
NORTHWOOD HIGH SCHOOL51283,Irvine,Orange,adm,NORTHWOOD HIGH SCHOOL,White,3
NORTHWOOD HIGH SCHOOL51283,Irvine,Orange,app,NORTHWOOD HIGH SCHOOL,White,30
NORTHWOOD HIGH SCHOOL51283,Irvine,Orange,enr,NORTHWOOD HIGH SCHOOL,Asian,15
NORTHWOOD HIGH SCHOOL51283,Irvine,Orange,adm,NORTHWOOD HIGH SCHOOL,Asian,24
NORTHWOOD HIGH SCHOOL51283,Irvine,Orange,app,NORTHWOOD HIGH SCHOOL,Asian,134
NORTHWOOD HIGH SCHOOL51283,Irvine,Orange,enr,NORTHWOOD HIGH SCHOOL,Hispanic/ Latino,
NORTHWOOD HIGH SCHOOL51283,Irvine,Orange,adm,NORTHWOOD HIGH SCHOOL,Hispanic/ Latino,
NORTHWOOD HIGH SCHOOL51283,Irvine,Orange,app,NORTHWOOD HIGH SCHOOL,Hispanic/ Latino,6
NORTHWOOD HIGH SCHOOL51283,Irvine,Orange,enr,NORTHWOOD HIGH SCHOOL,All,21
NORTHWOOD HIGH SCHOOL51283,Irvine,Orange,adm,NORTHWOOD HIGH SCHOOL,All,34
NORTHWOOD HIGH SCHOOL51283,Irvine,Orange,app,NORTHWOOD HIGH SCHOOL,All,185
NORWALK HIGH SCHOOL52167,Norwalk,Los Angeles,enr,NORWALK HIGH SCHOOL,Asian,
NORWALK HIGH SCHOOL52167,Norwalk,Los Angeles,adm,NORWALK HIGH SCHOOL,Asian,
NORWALK HIGH SCHOOL52167,Norwalk,Los Angeles,app,NORWALK HIGH SCHOOL,Asian,5
NORWALK HIGH SCHOOL52167,Norwalk,Los Angeles,enr,NORWALK HIGH SCHOOL,Hispanic/ Latino,
NORWALK HIGH SCHOOL52167,Norwalk,Los Angeles,adm,NORWALK HIGH SCHOOL,Hispanic/ Latino,
NORWALK HIGH SCHOOL52167,Norwalk,Los Angeles,app,NORWALK HIGH SCHOOL,Hispanic/ Latino,33
NORWALK HIGH SCHOOL52167,Norwalk,Los Angeles,enr,NORWALK HIGH SCHOOL,All,
NORWALK HIGH SCHOOL52167,Norwalk,Los Angeles,adm,NORWALK HIGH SCHOOL,All,4
NORWALK HIGH SCHOOL52167,Norwalk,Los Angeles,app,NORWALK HIGH SCHOOL,All,41
NOVA ACADEMY EARLY COLLEGE HS54104,Santa Ana,Orange,enr,NOVA ACADEMY EARLY COLLEGE HS,Hispanic/ Latino,
NOVA ACADEMY EARLY COLLEGE HS54104,Santa Ana,Orange,adm,NOVA ACADEMY EARLY COLLEGE HS,Hispanic/ Latino,3
NOVA ACADEMY EARLY COLLEGE HS54104,Santa Ana,Orange,app,NOVA ACADEMY EARLY COLLEGE HS,Hispanic/ Latino,21
NOVA ACADEMY EARLY COLLEGE HS54104,Santa Ana,Orange,enr,NOVA ACADEMY EARLY COLLEGE HS,All,
NOVA ACADEMY EARLY COLLEGE HS54104,Santa Ana,Orange,adm,NOVA ACADEMY EARLY COLLEGE HS,All,3
NOVA ACADEMY EARLY COLLEGE HS54104,Santa Ana,Orange,app,NOVA ACADEMY EARLY COLLEGE HS,All,24
NOVATO HIGH SCHOOL52170,Novato,Marin,enr,NOVATO HIGH SCHOOL,White,
NOVATO HIGH SCHOOL52170,Novato,Marin,adm,NOVATO HIGH SCHOOL,White,4
NOVATO HIGH SCHOOL52170,Novato,Marin,app,NOVATO HIGH SCHOOL,White,20
NOVATO HIGH SCHOOL52170,Novato,Marin,enr,NOVATO HIGH SCHOOL,Asian,
NOVATO HIGH SCHOOL52170,Novato,Marin,adm,NOVATO HIGH SCHOOL,Asian,
NOVATO HIGH SCHOOL52170,Novato,Marin,app,NOVATO HIGH SCHOOL,Asian,10
NOVATO HIGH SCHOOL52170,Novato,Marin,enr,NOVATO HIGH SCHOOL,Hispanic/ Latino,
NOVATO HIGH SCHOOL52170,Novato,Marin,adm,NOVATO HIGH SCHOOL,Hispanic/ Latino,
NOVATO HIGH SCHOOL52170,Novato,Marin,app,NOVATO HIGH SCHOOL,Hispanic/ Latino,10
NOVATO HIGH SCHOOL52170,Novato,Marin,enr,NOVATO HIGH SCHOOL,All,3
NOVATO HIGH SCHOOL52170,Novato,Marin,adm,NOVATO HIGH SCHOOL,All,6
NOVATO HIGH SCHOOL52170,Novato,Marin,app,NOVATO HIGH SCHOOL,All,47
NUVIEW BRIDGE EARLY COLLEGE HS52214,Nuevo,Riverside,enr,NUVIEW BRIDGE EARLY COLLEGE HS,All,
NUVIEW BRIDGE EARLY COLLEGE HS52214,Nuevo,Riverside,adm,NUVIEW BRIDGE EARLY COLLEGE HS,All,
NUVIEW BRIDGE EARLY COLLEGE HS52214,Nuevo,Riverside,app,NUVIEW BRIDGE EARLY COLLEGE HS,All,9
OAK GROVE HIGH SCHOOL53099,San Jose,Santa Clara,enr,OAK GROVE HIGH SCHOOL,Asian,
OAK GROVE HIGH SCHOOL53099,San Jose,Santa Clara,adm,OAK GROVE HIGH SCHOOL,Asian,5
OAK GROVE HIGH SCHOOL53099,San Jose,Santa Clara,app,OAK GROVE HIGH SCHOOL,Asian,20
OAK GROVE HIGH SCHOOL53099,San Jose,Santa Clara,enr,OAK GROVE HIGH SCHOOL,Hispanic/ Latino,
OAK GROVE HIGH SCHOOL53099,San Jose,Santa Clara,adm,OAK GROVE HIGH SCHOOL,Hispanic/ Latino,
OAK GROVE HIGH SCHOOL53099,San Jose,Santa Clara,app,OAK GROVE HIGH SCHOOL,Hispanic/ Latino,5
OAK GROVE HIGH SCHOOL53099,San Jose,Santa Clara,enr,OAK GROVE HIGH SCHOOL,All,3
OAK GROVE HIGH SCHOOL53099,San Jose,Santa Clara,adm,OAK GROVE HIGH SCHOOL,All,7
OAK GROVE HIGH SCHOOL53099,San Jose,Santa Clara,app,OAK GROVE HIGH SCHOOL,All,29
OAK HILLS HIGH SCHOOL54316,Oak Hills,San Bernardino,enr,OAK HILLS HIGH SCHOOL,Hispanic/ Latino,
OAK HILLS HIGH SCHOOL54316,Oak Hills,San Bernardino,adm,OAK HILLS HIGH SCHOOL,Hispanic/ Latino,
OAK HILLS HIGH SCHOOL54316,Oak Hills,San Bernardino,app,OAK HILLS HIGH SCHOOL,Hispanic/ Latino,16
OAK HILLS HIGH SCHOOL54316,Oak Hills,San Bernardino,enr,OAK HILLS HIGH SCHOOL,African American,
OAK HILLS HIGH SCHOOL54316,Oak Hills,San Bernardino,adm,OAK HILLS HIGH SCHOOL,African American,
OAK HILLS HIGH SCHOOL54316,Oak Hills,San Bernardino,app,OAK HILLS HIGH SCHOOL,African American,5
OAK HILLS HIGH SCHOOL54316,Oak Hills,San Bernardino,enr,OAK HILLS HIGH SCHOOL,All,
OAK HILLS HIGH SCHOOL54316,Oak Hills,San Bernardino,adm,OAK HILLS HIGH SCHOOL,All,
OAK HILLS HIGH SCHOOL54316,Oak Hills,San Bernardino,app,OAK HILLS HIGH SCHOOL,All,25
OAK PARK HIGH SCHOOL50006,Oak Park,Ventura,enr,OAK PARK HIGH SCHOOL,White,4
OAK PARK HIGH SCHOOL50006,Oak Park,Ventura,adm,OAK PARK HIGH SCHOOL,White,8
OAK PARK HIGH SCHOOL50006,Oak Park,Ventura,app,OAK PARK HIGH SCHOOL,White,35
OAK PARK HIGH SCHOOL50006,Oak Park,Ventura,enr,OAK PARK HIGH SCHOOL,Asian,5
OAK PARK HIGH SCHOOL50006,Oak Park,Ventura,adm,OAK PARK HIGH SCHOOL,Asian,7
OAK PARK HIGH SCHOOL50006,Oak Park,Ventura,app,OAK PARK HIGH SCHOOL,Asian,26
OAK PARK HIGH SCHOOL50006,Oak Park,Ventura,enr,OAK PARK HIGH SCHOOL,Hispanic/ Latino,
OAK PARK HIGH SCHOOL50006,Oak Park,Ventura,adm,OAK PARK HIGH SCHOOL,Hispanic/ Latino,
OAK PARK HIGH SCHOOL50006,Oak Park,Ventura,app,OAK PARK HIGH SCHOOL,Hispanic/ Latino,6
OAK PARK HIGH SCHOOL50006,Oak Park,Ventura,enr,OAK PARK HIGH SCHOOL,All,11
OAK PARK HIGH SCHOOL50006,Oak Park,Ventura,adm,OAK PARK HIGH SCHOOL,All,17
OAK PARK HIGH SCHOOL50006,Oak Park,Ventura,app,OAK PARK HIGH SCHOOL,All,74
OAK RIDGE HIGH SCHOOL50818,El Dorado Hills,El Dorado,enr,OAK RIDGE HIGH SCHOOL,White,3
OAK RIDGE HIGH SCHOOL50818,El Dorado Hills,El Dorado,adm,OAK RIDGE HIGH SCHOOL,White,3
OAK RIDGE HIGH SCHOOL50818,El Dorado Hills,El Dorado,app,OAK RIDGE HIGH SCHOOL,White,31
OAK RIDGE HIGH SCHOOL50818,El Dorado Hills,El Dorado,enr,OAK RIDGE HIGH SCHOOL,Asian,4
OAK RIDGE HIGH SCHOOL50818,El Dorado Hills,El Dorado,adm,OAK RIDGE HIGH SCHOOL,Asian,7
OAK RIDGE HIGH SCHOOL50818,El Dorado Hills,El Dorado,app,OAK RIDGE HIGH SCHOOL,Asian,35
OAK RIDGE HIGH SCHOOL50818,El Dorado Hills,El Dorado,enr,OAK RIDGE HIGH SCHOOL,Hispanic/ Latino,
OAK RIDGE HIGH SCHOOL50818,El Dorado Hills,El Dorado,adm,OAK RIDGE HIGH SCHOOL,Hispanic/ Latino,
OAK RIDGE HIGH SCHOOL50818,El Dorado Hills,El Dorado,app,OAK RIDGE HIGH SCHOOL,Hispanic/ Latino,8
OAK RIDGE HIGH SCHOOL50818,El Dorado Hills,El Dorado,enr,OAK RIDGE HIGH SCHOOL,African American,
OAK RIDGE HIGH SCHOOL50818,El Dorado Hills,El Dorado,adm,OAK RIDGE HIGH SCHOOL,African American,
OAK RIDGE HIGH SCHOOL50818,El Dorado Hills,El Dorado,app,OAK RIDGE HIGH SCHOOL,African American,6
OAK RIDGE HIGH SCHOOL50818,El Dorado Hills,El Dorado,enr,OAK RIDGE HIGH SCHOOL,All,10
OAK RIDGE HIGH SCHOOL50818,El Dorado Hills,El Dorado,adm,OAK RIDGE HIGH SCHOOL,All,14
OAK RIDGE HIGH SCHOOL50818,El Dorado Hills,El Dorado,app,OAK RIDGE HIGH SCHOOL,All,85
OAKDALE HIGH SCHOOL52175,Oakdale,Stanislaus,enr,OAKDALE HIGH SCHOOL,White,
OAKDALE HIGH SCHOOL52175,Oakdale,Stanislaus,adm,OAKDALE HIGH SCHOOL,White,
OAKDALE HIGH SCHOOL52175,Oakdale,Stanislaus,app,OAKDALE HIGH SCHOOL,White,7
OAKDALE HIGH SCHOOL52175,Oakdale,Stanislaus,enr,OAKDALE HIGH SCHOOL,All,
OAKDALE HIGH SCHOOL52175,Oakdale,Stanislaus,adm,OAKDALE HIGH SCHOOL,All,
OAKDALE HIGH SCHOOL52175,Oakdale,Stanislaus,app,OAKDALE HIGH SCHOOL,All,9
OAKLAND CHARTER HIGH SCHOOL54303,Oakland,Alameda,enr,OAKLAND CHARTER HIGH SCHOOL,Asian,3
OAKLAND CHARTER HIGH SCHOOL54303,Oakland,Alameda,adm,OAKLAND CHARTER HIGH SCHOOL,Asian,5
OAKLAND CHARTER HIGH SCHOOL54303,Oakland,Alameda,app,OAKLAND CHARTER HIGH SCHOOL,Asian,24
OAKLAND CHARTER HIGH SCHOOL54303,Oakland,Alameda,enr,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,
OAKLAND CHARTER HIGH SCHOOL54303,Oakland,Alameda,adm,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,
OAKLAND CHARTER HIGH SCHOOL54303,Oakland,Alameda,app,OAKLAND CHARTER HIGH SCHOOL,Hispanic/ Latino,14
OAKLAND CHARTER HIGH SCHOOL54303,Oakland,Alameda,enr,OAKLAND CHARTER HIGH SCHOOL,All,4
OAKLAND CHARTER HIGH SCHOOL54303,Oakland,Alameda,adm,OAKLAND CHARTER HIGH SCHOOL,All,6
OAKLAND CHARTER HIGH SCHOOL54303,Oakland,Alameda,app,OAKLAND CHARTER HIGH SCHOOL,All,41
OAKLAND HIGH SCHOOL52225,Oakland,Alameda,enr,OAKLAND HIGH SCHOOL,Asian,4
OAKLAND HIGH SCHOOL52225,Oakland,Alameda,adm,OAKLAND HIGH SCHOOL,Asian,4
OAKLAND HIGH SCHOOL52225,Oakland,Alameda,app,OAKLAND HIGH SCHOOL,Asian,27
OAKLAND HIGH SCHOOL52225,Oakland,Alameda,enr,OAKLAND HIGH SCHOOL,African American,
OAKLAND HIGH SCHOOL52225,Oakland,Alameda,adm,OAKLAND HIGH SCHOOL,African American,
OAKLAND HIGH SCHOOL52225,Oakland,Alameda,app,OAKLAND HIGH SCHOOL,African American,10
OAKLAND HIGH SCHOOL52225,Oakland,Alameda,enr,OAKLAND HIGH SCHOOL,All,4
OAKLAND HIGH SCHOOL52225,Oakland,Alameda,adm,OAKLAND HIGH SCHOOL,All,6
OAKLAND HIGH SCHOOL52225,Oakland,Alameda,app,OAKLAND HIGH SCHOOL,All,40
OAKLAND INTERNATIONAL HIGH SCH54232,Oakland,Alameda,enr,OAKLAND INTERNATIONAL HIGH SCH,Hispanic/ Latino,
OAKLAND INTERNATIONAL HIGH SCH54232,Oakland,Alameda,adm,OAKLAND INTERNATIONAL HIGH SCH,Hispanic/ Latino,
OAKLAND INTERNATIONAL HIGH SCH54232,Oakland,Alameda,app,OAKLAND INTERNATIONAL HIGH SCH,Hispanic/ Latino,9
OAKLAND INTERNATIONAL HIGH SCH54232,Oakland,Alameda,enr,OAKLAND INTERNATIONAL HIGH SCH,All,
OAKLAND INTERNATIONAL HIGH SCH54232,Oakland,Alameda,adm,OAKLAND INTERNATIONAL HIGH SCH,All,
OAKLAND INTERNATIONAL HIGH SCH54232,Oakland,Alameda,app,OAKLAND INTERNATIONAL HIGH SCH,All,14
OAKLAND MILITARY INST COL PREP53972,Oakland,Alameda,enr,OAKLAND MILITARY INST COL PREP,Asian,
OAKLAND MILITARY INST COL PREP53972,Oakland,Alameda,adm,OAKLAND MILITARY INST COL PREP,Asian,
OAKLAND MILITARY INST COL PREP53972,Oakland,Alameda,app,OAKLAND MILITARY INST COL PREP,Asian,7
OAKLAND MILITARY INST COL PREP53972,Oakland,Alameda,enr,OAKLAND MILITARY INST COL PREP,All,
OAKLAND MILITARY INST COL PREP53972,Oakland,Alameda,adm,OAKLAND MILITARY INST COL PREP,All,
OAKLAND MILITARY INST COL PREP53972,Oakland,Alameda,app,OAKLAND MILITARY INST COL PREP,All,14
OAKLAND SCHOOL FOR THE ARTS52410,Oakland,Alameda,enr,OAKLAND SCHOOL FOR THE ARTS,Hispanic/ Latino,
OAKLAND SCHOOL FOR THE ARTS52410,Oakland,Alameda,adm,OAKLAND SCHOOL FOR THE ARTS,Hispanic/ Latino,
OAKLAND SCHOOL FOR THE ARTS52410,Oakland,Alameda,app,OAKLAND SCHOOL FOR THE ARTS,Hispanic/ Latino,5
OAKLAND SCHOOL FOR THE ARTS52410,Oakland,Alameda,enr,OAKLAND SCHOOL FOR THE ARTS,All,
OAKLAND SCHOOL FOR THE ARTS52410,Oakland,Alameda,adm,OAKLAND SCHOOL FOR THE ARTS,All,
OAKLAND SCHOOL FOR THE ARTS52410,Oakland,Alameda,app,OAKLAND SCHOOL FOR THE ARTS,All,11
OAKLAND TECHNICAL HIGH SCHOOL52240,Oakland,Alameda,enr,OAKLAND TECHNICAL HIGH SCHOOL,White,
OAKLAND TECHNICAL HIGH SCHOOL52240,Oakland,Alameda,adm,OAKLAND TECHNICAL HIGH SCHOOL,White,9
